,"Massachusetts School and District Profiles",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,"2006 - 2011 Special Education Report",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,"NOTES: Special Education data are suppressed for enrollment counts fewer than 6.",,,,,,,,,,,,,,,,,,
,"      NA = Not Applicable; NR = Not Reported; ""-"" = data suppressed.",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,"Indicator 1",,,"Indicator 2",,,"Indicator 5",,,"Indicator 7",,"Indicator 8",,,"Indicator 14",,
,,,"(Spec Ed. Grad Rate)",,,"(Spec Ed. Dropout)",,,"(LRE Ages 6-21)",,,"(Early Childhood Outcomes)",,"(Parent Involvement)",,,"(Post-School Outcomes for Students with IEPs)",,
,"Org Name","Org Code","Grad Cohort #","Grad #","Grad %","Enr #","Drop #","Drop %",Students,"Full Incl","Full Incl","Cohort Completion Year","Substantial growth of knowledge & skills","Survey Period","Surv Meet Std #","Surv Meet Std %","Sch Yr Rev","# of Students Engaged","Dist Rate"
YEAR,,,,,,,,,#,#,%,,,,,,,,
2007,Lunenburg,01620000,21,14,66.7,66,0,0,227,121,53.3,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Lynn,01630000,208,87,41.8,621,63,10.1,2105,308,14.6,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Lynnfield,01640000,24,16,66.7,66,-,-,239,164,68.6,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Malden,01650000,66,29,43.9,250,9,3.6,903,557,61.7,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Mansfield,01670000,54,48,88.9,229,2,0.9,829,89,10.7,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Marblehead,01680000,46,41,89.1,203,1,0.5,493,349,70.8,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Marion,01690000,NA,NA,NA,NA,NA,NA,58,52,89.7,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Marlborough,01700000,36,24,66.7,142,7,4.9,959,511,53.3,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Marshfield,01710000,49,37,75.5,190,2,1.1,767,431,56.2,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Mashpee,01720000,40,31,77.5,124,1,0.8,367,148,40.3,-,N/A,"Spring 2007",45,69.2,,-,-
2007,Mattapoisett,01730000,NA,NA,NA,NA,NA,NA,50,47,94,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Maynard,01740000,12,9,75,47,0,0,174,116,66.7,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Medfield,01750000,31,28,90.3,NA,NA,NA,326,261,80.1,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Medford,01760000,87,55,63.2,295,15,5.1,850,330,38.8,-,N/A,"Fall 2006",85,66.4,,-,-
2007,Medway,01770000,32,29,90.6,104,-,-,416,263,63.2,-,N/A,"Fall 2006",69,74.2,,-,-
2007,Melrose,01780000,42,29,69,139,5,3.6,522,298,57.1,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Methuen,01810000,46,26,56.5,169,9,5.3,861,487,56.6,-,N/A,"Spring 2007",107,65.6,,-,-
2007,Middleborough,01820000,41,22,53.7,148,5,3.4,519,350,67.4,-,N/A,"Spring 2007",69,75,,-,-
2007,Middleton,01840000,NA,NA,NA,NA,NA,NA,117,56,47.9,-,N/A,"Fall 2006",17,73.9,,-,-
2007,Milford,01850000,58,39,67.2,148,9,6.1,581,218,37.5,-,N/A,"Fall 2006",76,73.8,,-,-
2007,Millbury,01860000,22,14,63.6,90,1,1.1,290,154,53.1,-,N/A,"Spring 2007",42,80.8,,-,-
2007,Millis,01870000,6,6,100,19,-,-,172,152,88.4,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Milton,01890000,39,29,74.4,82,6,7.3,543,169,31.1,-,N/A,"Fall 2006",57,68.7,,-,-
2007,Monson,01910000,12,10,83.3,46,3,6.5,183,127,69.4,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Nahant,01960000,-,-,-,NA,NA,NA,27,13,48.1,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Nantucket,01970000,17,14,82.4,60,2,3.3,168,54,32.1,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Natick,01980000,71,61,85.9,222,4,1.8,645,443,68.7,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Needham,01990000,52,46,88.5,152,-,-,533,419,78.6,-,N/A,"Spring 2007",107,67.7,,-,-
2007,"New Bedford",02010000,163,44,27,517,75,14.5,2107,1287,61.1,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Newburyport,02040000,32,23,71.9,101,6,5.9,339,245,72.3,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Newton,02070000,226,184,81.4,713,6,0.8,2037,1532,75.2,-,N/A,"Spring 2007",377,80.4,,-,-
2007,Norfolk,02080000,NA,NA,NA,NA,NA,NA,182,134,73.6,-,N/A,"Spring 2009",NR,NR,,-,-
2007,"North Adams",02090000,14,4,28.6,96,8,8.3,286,121,42.3,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Northampton,02100000,32,23,71.9,108,6,5.6,556,271,48.7,-,N/A,"Spring 2007",95,74.2,,-,-
2007,"North Andover",02110000,38,30,78.9,160,1,0.6,544,389,71.5,-,N/A,"Fall 2006",93,74.4,,-,-
2007,"North Attleborough",02120000,47,36,76.6,152,5,3.3,756,460,60.8,-,N/A,"Spring 2007",129,81.6,,-,-
2007,Northborough,02130000,NA,NA,NA,NA,NA,NA,231,193,83.5,-,N/A,"Fall 2006",59,83.1,,-,-
2007,Northbridge,02140000,34,19,55.9,86,13,15.1,319,186,58.3,-,N/A,"Spring 2007",49,77.8,,-,-
2007,"North Brookfield",02150000,6,3,50,21,2,9.5,111,79,71.2,-,N/A,"Fall 2006",12,70.6,,-,-
2007,"North Reading",02170000,32,25,78.1,86,1,1.2,279,209,74.9,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Norton,02180000,22,12,54.5,110,9,8.2,596,305,51.2,-,N/A,"Spring 2007",126,75.9,,-,-
2007,Norwell,02190000,28,25,89.3,NA,NA,NA,401,355,88.5,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Norwood,02200000,51,34,66.7,147,5,3.4,647,353,54.6,-,N/A,"Spring 2009",NR,NR,,-,-
2007,"Oak Bluffs",02210000,NA,NA,NA,NA,NA,NA,82,62,75.6,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Orange,02230000,NA,NA,NA,NA,NA,NA,124,86,69.4,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Orleans,02240000,NA,NA,NA,NA,NA,NA,40,4,10,-,N/A,"Fall 2006",NR,NR,,-,-
2007,Oxford,02260000,33,17,51.5,93,12,12.9,297,143,48.1,-,N/A,"Fall 2006",44,81.5,,-,-
2007,Palmer,02270000,10,4,40,64,10,15.6,316,123,38.9,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Peabody,02290000,88,48,54.5,299,30,10,1040,674,64.8,-,N/A,"Spring 2007",179,77.8,,-,-
2007,Pelham,02300000,NA,NA,NA,NA,NA,NA,22,14,63.6,-,N/A,"Fall 2006",-,-,,-,-
2007,Pembroke,02310000,13,11,84.6,75,2,2.7,326,189,58,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Petersham,02340000,NA,NA,NA,NA,NA,NA,10,8,80,-,N/A,"Spring 2007",-,-,,-,-
2007,Pittsfield,02360000,111,41,36.9,371,20,5.4,990,408,41.2,-,N/A,"Fall 2006",41,68.3,,-,-
2007,Plainville,02380000,NA,NA,NA,NA,NA,NA,95,70,73.7,-,N/A,"Spring 2007",16,80,,-,-
2007,Plymouth,02390000,103,75,72.8,385,8,2.1,1228,815,66.4,-,N/A,"Spring 2007",223,81.1,,-,-
2007,Plympton,02400000,NA,NA,NA,NA,NA,NA,34,31,91.2,-,N/A,"Fall 2006",-,-,,-,-
2007,Provincetown,02420000,-,-,-,22,-,-,53,30,56.6,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Quincy,02430000,134,84,62.7,409,31,7.6,1276,582,45.6,-,N/A,"Spring 2007",174,79.5,,-,-
2007,Randolph,02440000,51,27,52.9,143,7,4.9,665,190,28.6,-,N/A,"Fall 2006",76,75.2,,-,-
2007,Reading,02460000,71,50,70.4,206,6,2.9,668,423,63.3,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Revere,02480000,50,17,34,154,33,21.4,730,209,28.6,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Richmond,02490000,NA,NA,NA,NA,NA,NA,14,9,64.3,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Rochester,02500000,NA,NA,NA,NA,NA,NA,81,77,95.1,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Rockland,02510000,28,14,50,66,7,10.6,356,217,61,-,N/A,"Spring 2007",48,82.8,,-,-
2007,Rockport,02520000,22,17,77.3,67,-,-,204,139,68.1,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Rowe,02530000,NA,NA,NA,NA,NA,NA,9,9,100,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Salem,02580000,74,34,45.9,249,30,12,906,470,51.9,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Sandwich,02610000,41,32,78,158,8,5.1,565,326,57.7,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Saugus,02620000,25,10,40,100,14,14,412,249,60.4,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Savoy,02630000,-,-,-,NA,NA,NA,2,-,-,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Scituate,02640000,20,11,55,89,-,-,365,294,80.5,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Seekonk,02650000,21,16,76.2,65,3,4.6,234,91,38.9,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Sharon,02660000,49,41,83.7,104,-,-,418,298,71.3,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Sherborn,02690000,-,-,-,NA,NA,NA,54,44,81.5,-,N/A,"Spring 2007",12,66.7,,-,-
2007,Shirley,02700000,NA,NA,NA,NA,NA,NA,96,44,45.8,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Shrewsbury,02710000,70,51,72.9,212,6,2.8,852,647,75.9,-,N/A,"Fall 2006",139,75.1,,-,-
2007,Shutesbury,02720000,NA,NA,NA,NA,NA,NA,15,12,80,-,N/A,"Fall 2006",-,-,,-,-
2007,Somerset,02730000,27,22,81.5,74,4,5.4,243,108,44.4,-,N/A,"Fall 2006",53,86.9,,-,-
2007,Somerville,02740000,96,60,62.5,320,20,6.3,1103,20,1.8,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Southampton,02750000,NA,NA,NA,NA,NA,NA,67,44,65.7,-,N/A,"Spring 2007",18,78.3,,-,-
2007,Southborough,02760000,-,-,-,NA,NA,NA,179,114,63.7,-,N/A,"Fall 2006",38,79.2,,-,-
2007,Southbridge,02770000,28,12,42.9,48,9,18.8,358,220,61.5,-,N/A,"Fall 2006",32,66.7,,-,-
2007,"South Hadley",02780000,26,17,65.4,109,10,9.2,325,154,47.4,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Springfield,02810000,435,119,27.4,1525,205,13.4,5356,1202,22.4,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Stoneham,02840000,46,32,69.6,147,3,2,493,324,65.7,-,N/A,"Fall 2006",72,80.9,,-,-
2007,Stoughton,02850000,64,50,78.1,163,10,6.1,574,389,67.8,-,N/A,"Spring 2007",61,85.9,,-,-
2007,Sturbridge,02870000,NA,NA,NA,NA,NA,NA,91,38,41.8,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Sudbury,02880000,NA,NA,NA,NA,NA,NA,430,300,69.8,-,N/A,"Spring 2007",123,86.6,,-,-
2007,Sunderland,02890000,NA,NA,NA,NA,NA,NA,31,4,12.9,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Sutton,02900000,8,5,62.5,45,-,-,248,188,75.8,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Swampscott,02910000,31,28,90.3,117,3,2.6,341,222,65.1,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Swansea,02920000,27,17,63,66,2,3,287,167,58.2,-,N/A,"Spring 2007",53,89.8,,-,-
2007,Taunton,02930000,111,50,45,265,14,5.3,1284,407,31.7,-,N/A,"Spring 2007",101,82.1,,-,-
2007,Tewksbury,02950000,35,17,48.6,122,9,7.4,685,229,33.4,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Tisbury,02960000,NA,NA,NA,NA,NA,NA,43,37,86,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Topsfield,02980000,NA,NA,NA,NA,NA,NA,69,47,68.1,-,N/A,"Fall 2006",15,93.8,,-,-
2007,Truro,03000000,NA,NA,NA,NA,NA,NA,16,14,87.5,-,N/A,"Fall 2006",-,-,,-,-
2007,Tyngsborough,03010000,20,13,65,30,4,13.3,240,177,73.8,-,N/A,"Fall 2006",43,86,,-,-
2007,Uxbridge,03040000,15,11,73.3,59,2,3.4,246,132,53.7,-,N/A,"Fall 2006",35,74.5,,-,-
2007,Wakefield,03050000,58,39,67.2,159,7,4.4,566,354,62.5,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Wales,03060000,NA,NA,NA,NA,NA,NA,26,9,34.6,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Walpole,03070000,58,42,72.4,195,15,7.7,671,532,79.3,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Waltham,03080000,92,60,65.2,310,22,7.1,959,102,10.6,-,N/A,"Spring 2007",80,73.4,,-,-
2007,Ware,03090000,20,7,35,46,6,13,220,74,33.6,-,N/A,"Fall 2006",22,64.7,,-,-
2007,Wareham,03100000,51,30,58.8,154,11,7.1,508,244,48,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Watertown,03140000,45,33,73.3,135,1,0.7,435,341,78.4,-,N/A,"Spring 2007",72,80,,-,-
2007,Wayland,03150000,46,44,95.7,143,-,-,465,390,83.9,-,N/A,"Fall 2006",80,80.8,,-,-
2007,Webster,03160000,19,12,63.2,61,6,9.8,282,197,69.9,-,N/A,"Spring 2007",5,45.5,,-,-
2007,Wellesley,03170000,52,48,92.3,167,-,-,664,530,79.8,-,N/A,"Fall 2006",162,83.9,,-,-
2007,Wellfleet,03180000,NA,NA,NA,NA,NA,NA,12,0,0,-,N/A,"Fall 2006",NR,NR,,-,-
2007,Westborough,03210000,31,25,80.6,74,1,1.4,361,175,48.5,-,N/A,"Spring 2009",NR,NR,,-,-
2007,"West Boylston",03220000,12,7,58.3,30,2,6.7,109,40,36.7,-,N/A,"Spring 2009",NR,NR,,-,-
2007,"West Bridgewater",03230000,9,8,88.9,33,-,-,128,93,72.7,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Westfield,03250000,102,61,59.8,385,35,9.1,1076,431,40.1,-,N/A,"Fall 2006",155,83.8,,-,-
2007,Westford,03260000,46,39,84.8,147,1,0.7,452,309,68.4,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Westhampton,03270000,NA,NA,NA,NA,NA,NA,20,9,45,-,N/A,"Spring 2007",-,-,,-,-
2007,Weston,03300000,27,26,96.3,101,-,-,335,286,85.4,-,N/A,"Fall 2006",66,83.5,,-,-
2007,Westport,03310000,25,21,84,84,9,10.7,217,69,31.8,-,N/A,"Spring 2008",NR,NR,,-,-
2007,"West Springfield",03320000,57,31,54.4,186,21,11.3,545,180,33,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Westwood,03350000,34,28,82.4,102,-,-,422,292,69.2,-,N/A,"Fall 2006",86,86.9,,-,-
2007,Weymouth,03360000,108,59,54.6,289,18,6.2,1120,607,54.2,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Whately,03370000,NA,NA,NA,NA,NA,NA,12,9,75,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Williamsburg,03400000,NA,NA,NA,NA,NA,NA,32,29,90.6,-,N/A,"Spring 2007",-,-,,-,-
2007,Williamstown,03410000,NA,NA,NA,NA,NA,NA,56,44,78.6,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Wilmington,03420000,34,22,64.7,106,1,0.9,510,259,50.8,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Winchendon,03430000,26,12,46.2,62,10,16.1,309,184,59.5,-,N/A,"Fall 2006",44,75.9,,-,-
2007,Winchester,03440000,37,29,78.4,93,2,2.2,526,396,75.3,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Winthrop,03460000,33,16,48.5,106,7,6.6,362,146,40.3,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Woburn,03470000,30,18,60,132,1,0.8,620,424,68.4,-,N/A,"Spring 2007",103,78.6,,-,-
2007,Worcester,03480000,386,198,51.3,1330,131,9.8,4180,1677,40.1,-,N/A,"Fall 2006",331,72.6,,-,-
2007,Wrentham,03500000,NA,NA,NA,NA,NA,NA,163,118,72.4,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Northampton-Smith,04060000,43,34,79.1,177,11,6.2,177,177,100,-,N/A,"Spring 2009",NR,NR,,-,-
2007,"Excel Academy CS",04100000,NA,NA,NA,NA,NA,NA,15,15,100,-,N/A,"Spring 2009",NR,NR,,-,-
2007,"Academy Of Pacific Rim CS",04120000,6,6,100,NA,NA,NA,49,49,100,-,N/A,"Spring 2007",-,-,,-,-
2007,"Four Rivers CS",04130000,-,-,-,NA,NA,NA,26,23,88.5,-,N/A,"Spring 2007",-,-,,-,-
2007,"Berkshire Arts & Tech CS",04140000,-,-,-,11,-,-,60,39,65,-,N/A,"Fall 2006",8,72.7,,-,-
2007,"Acad/Strategic Learn HMCS",04150000,-,-,-,19,2,10.5,25,11,44,-,N/A,"Spring 2009",NR,NR,,-,-
2007,"Boston Preparatory CS",04160000,NA,NA,NA,NA,NA,NA,40,40,100,-,N/A,"Spring 2009",NR,NR,,-,-
2007,"Framingham Community CS",04180000,NA,NA,NA,NA,NA,NA,77,77,100,-,N/A,"Spring 2007",14,77.8,,-,-
2007,"Smith Leadership Academy",04190000,NA,NA,NA,NA,NA,NA,23,13,56.5,-,N/A,"Spring 2007",-,-,,-,-
2007,"Benjamin Banneker CS",04200000,NA,NA,NA,NA,NA,NA,26,26,100,-,N/A,"Spring 2007",-,-,,-,-
2007,"Barnstable HMCS",04230000,NA,NA,NA,NA,NA,NA,134,71,53,-,N/A,"Spring 2009",NR,NR,,-,-
2007,"Boston Evening Acad HMCS",04240000,15,1,6.7,44,8,18.2,44,44,100,-,N/A,"Spring 2007",-,-,,-,-
2007,"Marston Mill East HMCS",04270000,NA,NA,NA,NA,NA,NA,33,33,100,-,N/A,"Spring 2007",9,75,,-,-
2007,"Edward Brooke CS",04280000,NA,NA,NA,NA,NA,NA,33,31,93.9,-,N/A,"Fall 2006",-,-,,-,-
2007,"Kipp Academy Lynn CS",04290000,NA,NA,NA,NA,NA,NA,45,38,84.4,-,N/A,"Spring 2008",NR,NR,,-,-
2007,"Advanced Math and Science",04300000,NA,NA,NA,NA,NA,NA,21,21,100,-,N/A,"Fall 2006",-,-,,-,-
2007,"Cape Cod Lighthouse CS",04320000,NA,NA,NA,NA,NA,NA,38,33,86.8,-,N/A,"Fall 2006",-,-,,-,-
2007,"Champion HMCS",04340000,7,0,0,20,6,30,20,18,90,-,N/A,"Fall 2006",-,-,,-,-
2007,"Murdoch Middle Public CS",04350000,NA,NA,NA,NA,NA,NA,63,59,93.7,-,N/A,"Spring 2007",-,-,,-,-
2007,"Community CS of Cambridge",04360000,NA,NA,NA,NA,NA,NA,37,37,100,-,N/A,"Spring 2008",NR,NR,,-,-
2007,"City On A Hill CS",04370000,7,2,28.6,26,1,3.8,26,26,100,-,N/A,"Spring 2007",-,-,,-,-
2007,"Codman Academy CS",04380000,7,4,57.1,23,-,-,23,18,78.3,-,N/A,"Spring 2009",NR,NR,,-,-
2007,"Conservatory Lab CS",04390000,NA,NA,NA,NA,NA,NA,10,1,10,-,N/A,"Spring 2007",-,-,,-,-
2007,"Community Day CS",04400000,NA,NA,NA,NA,NA,NA,50,49,98,-,N/A,"Fall 2006",-,-,,-,-
2007,"Sabis International CS",04410000,-,-,-,28,-,-,128,10,7.8,-,N/A,"Fall 2006",20,74.1,,-,-
2007,"Neighborhood House CS",04440000,NA,NA,NA,NA,NA,NA,50,47,94,-,N/A,"Fall 2006",-,-,,-,-
2007,"Abby Kelley Foster Reg CS",04450000,-,-,-,11,-,-,107,96,89.7,-,N/A,"Spring 2009",NR,NR,,-,-
2007,"Foxboro Regional CS",04460000,-,-,-,20,-,-,84,67,79.8,-,N/A,"Spring 2007",18,75,,-,-
2007,"Ben Franklin Classical CS",04470000,NA,NA,NA,NA,NA,NA,30,26,86.7,-,N/A,"Spring 2008",NR,NR,,-,-
2007,"S.Boston Harbor Acad CS",04490000,-,-,-,16,-,-,61,47,77,-,N/A,"Spring 2007",13,81.3,,-,-
2007,"Hilltown Cooperative CS",04500000,NA,NA,NA,NA,NA,NA,26,26,100,-,N/A,"Spring 2009",NR,NR,,-,-
2007,"Robert M Hughes Acad CS",04510000,NA,NA,NA,NA,NA,NA,8,8,100,-,N/A,"Fall 2006",-,-,,-,-
2007,"Health Careers Acad HMCS",04520000,-,-,-,23,-,-,23,14,60.9,-,N/A,"Spring 2009",NR,NR,,-,-
2007,"Holyoke Community CS",04530000,NA,NA,NA,NA,NA,NA,75,27,36,-,N/A,"Fall 2006",-,-,,-,-
2007,"Lawrence Family Dev CS",04540000,NA,NA,NA,NA,NA,NA,48,48,100,-,N/A,"Spring 2007",12,100,,-,-
2007,"Hill View Montessori CS",04550000,NA,NA,NA,NA,NA,NA,19,14,73.7,-,N/A,"Spring 2009",NR,NR,,-,-
2007,"Lowell Community CS",04560000,NA,NA,NA,NA,NA,NA,71,61,85.9,-,N/A,"Fall 2006",-,-,,-,-
2007,"Lowell Middlesex Acad CS",04580000,10,2,20,12,3,25,12,12,100,-,N/A,"Spring 2007",-,-,,-,-
2007,"Marblehead Community CS",04640000,NA,NA,NA,NA,NA,NA,44,44,100,-,N/A,"Spring 2008",NR,NR,,-,-
2007,"Martha's Vineyard CS",04660000,-,-,-,NA,NA,NA,36,34,94.4,-,N/A,"Spring 2008",NR,NR,,-,-
2007,"Ma Academy/Math & Science",04680000,-,-,-,0,-,-,0,-,-,-,N/A,NA,NA,NA,,-,-
2007,"Media & Tech CS",04690000,-,-,-,22,-,-,22,22,100,-,N/A,"Spring 2007",-,-,,-,-
2007,"Mystic Valley Regional CS",04700000,-,-,-,13,0,0,114,114,100,-,N/A,"Spring 2007",18,78.3,,-,-
2007,"New Leadership HMCS",04710000,-,-,-,26,3,11.5,58,13,22.4,-,N/A,"Spring 2007",-,-,,-,-
2007,"New Bedford Global Learn",04720000,-,-,-,0,-,-,0,-,-,-,N/A,"Fall 2006",-,-,,-,-
2007,"North Central Charter Ess",04740000,14,10,71.4,47,-,-,69,68,98.6,-,N/A,"Spring 2008",NR,NR,,-,-
2007,"Francis W Parker CS",04780000,-,-,-,NA,NA,NA,32,32,100,-,N/A,"Spring 2009",NR,NR,,-,-
2007,"Pioneer Valley Perf Arts",04790000,9,4,44.4,39,4,10.3,47,34,72.3,-,N/A,"Spring 2009",NR,NR,,-,-
2007,"Boston Renaissance CS",04810000,NA,NA,NA,NA,NA,NA,114,81,71.1,-,N/A,"Spring 2007",11,84.6,,-,-
2007,"River Valley CS",04820000,NA,NA,NA,NA,NA,NA,47,47,100,-,N/A,"Spring 2008",NR,NR,,-,-
2007,"Rising Tide CS",04830000,NA,NA,NA,NA,NA,NA,37,37,100,-,N/A,"Spring 2008",NR,NR,,-,-
2007,"Roxbury Prep CS",04840000,NA,NA,NA,NA,NA,NA,18,18,100,-,N/A,"Spring 2007",-,-,,-,-
2007,"Salem Academy CS",04850000,NA,NA,NA,6,-,-,42,35,83.3,-,N/A,"Spring 2007",-,-,,-,-
2007,"Seven Hills CS",04860000,NA,NA,NA,NA,NA,NA,78,75,96.2,-,N/A,"Spring 2008",NR,NR,,-,-
2007,"Prospect Hill Academy CS",04870000,-,-,-,15,1,6.7,62,42,67.7,-,N/A,"Spring 2008",NR,NR,,-,-
2007,"South Shore Cs",04880000,11,10,90.9,34,-,-,84,75,89.3,-,N/A,"Spring 2008",NR,NR,,-,-
2007,"Sturgis CS",04890000,10,6,60,38,-,-,38,37,97.4,-,N/A,"Spring 2009",NR,NR,,-,-
2007,"Uphams Corner CS",04900000,NA,NA,NA,NA,NA,NA,53,8,15.1,-,N/A,"Spring 2009",NR,NR,,-,-
2007,"Atlantis CS",04910000,NA,NA,NA,NA,NA,NA,64,25,39.1,-,N/A,"Spring 2007",13,100,,-,-
2007,"MLK Jr. School of Excellence",04920000,NA,NA,NA,NA,NA,NA,9,3,33.3,-,N/A,NA,NA,NA,,-,-
2007,"Phoenix Academy Charter",04930000,6,0,0,19,8,42.1,19,19,100,-,N/A,NA,NA,NA,,-,-
2007,Acton-Boxborough,06000000,69,47,68.1,197,4,2,397,281,70.8,-,N/A,"Spring 2007",76,80.9,,-,-
2007,Adams-Cheshire,06030000,16,9,56.3,50,6,12,186,93,50,-,N/A,"Fall 2006",21,75,,-,-
2007,Amherst-Pelham,06050000,68,44,64.7,226,12,5.3,344,177,51.5,-,N/A,"Fall 2006",14,66.7,,-,-
2007,Ashburnham-Westminster,06100000,24,16,66.7,103,-,-,470,358,76.2,-,N/A,"Fall 2006",60,84.5,,-,-
2007,Athol-Royalston,06150000,33,9,27.3,100,14,14,397,184,46.3,-,N/A,"Spring 2007",44,65.7,,-,-
2007,"Berkshire Hills",06180000,18,15,83.3,92,5,5.4,188,72,38.3,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Berlin-Boylston,06200000,10,8,80,33,-,-,58,32,55.2,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Blackstone-Millville,06220000,18,8,44.4,63,3,4.8,296,110,37.2,-,N/A,"Spring 2007",40,70.2,,-,-
2007,Bridgewater-Raynham,06250000,51,27,52.9,182,18,9.9,870,656,75.4,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Chesterfield-Goshen,06320000,NA,NA,NA,NA,NA,NA,14,12,85.7,-,N/A,"Spring 2007",-,-,,-,-
2007,"Central Berkshire",06350000,25,18,72,100,5,5,355,260,73.2,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Concord-Carlisle,06400000,43,35,81.4,145,3,2.1,183,94,51.4,-,N/A,"Fall 2006",35,83.3,,-,-
2007,Dennis-Yarmouth,06450000,43,20,46.5,148,14,9.5,577,321,55.6,-,N/A,"Fall 2006",56,70,,-,-
2007,Dighton-Rehoboth,06500000,31,22,71,148,17,11.5,464,349,75.2,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Dover-Sherborn,06550000,17,16,94.1,60,-,-,111,107,96.4,-,N/A,"Spring 2007",25,86.2,,-,-
2007,"Dudley-Charlton Reg",06580000,29,18,62.1,88,6,6.8,480,256,53.3,-,N/A,"Fall 2006",99,84.6,,-,-
2007,Nauset,06600000,49,40,81.6,133,-,-,253,40,15.8,-,N/A,"Fall 2006",126,78.3,,-,-
2007,"Farmington River Reg",06620000,NA,NA,NA,NA,NA,NA,23,19,82.6,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Freetown-Lakeville,06650000,44,27,61.4,120,1,0.8,312,134,42.9,-,N/A,"Spring 2009",NR,NR,,-,-
2007,Frontier,06700000,23,15,65.2,70,4,5.7,153,35,22.9,-,N/A,"Spring 2008",NR,NR,,-,-
2007,Gateway,06720000,21,15,71.4,62,3,4.8,220,170,77.3,-,N/A,"Spring 2008",NR,NR,,-,-
