YEAR,ORG_CODE,EET_GRP_CD,TOTAL_N,Total_Evaluated,Evaluated_per,EX_PER,P_PER,NI_PER,UN_PER
2013,00000000,AS,61441,37940,61.750297,7.364259,85.152873,6.781761,0.701107
2013,00000000,ADS,5187,2271,43.782533,10.479965,86.085425,2.950242,0.484368
2013,00000000,PR,1310,667,50.916031,7.046477,88.905547,3.148426,0.89955
2013,00000000,NAS,56921,36004,63.252578,7.185313,85.137762,6.971448,0.705477
2013,00000000,TE,50729,32945,64.943129,6.932767,85.078161,7.269692,0.719381
2013,00000000,PTS,33902,22302,65.78373,7.676442,87.144651,4.551161,0.627746
2013,00000000,NPT,10244,8446,82.448262,2.995501,82.476912,13.509354,1.018233
2013,00010000,AS,NA,NA,NA,NA,NA,NA,NA
2013,00010000,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00010000,PR,NA,NA,NA,NA,NA,NA,NA
2013,00010000,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00010000,TE,NA,NA,NA,NA,NA,NA,NA
2013,00010000,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00010000,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00010002,AS,NA,NA,NA,NA,NA,NA,NA
2013,00010002,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00010002,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00010002,TE,NA,NA,NA,NA,NA,NA,NA
2013,00010002,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00010002,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00010003,AS,NA,NA,NA,NA,NA,NA,NA
2013,00010003,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00010003,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00010003,TE,NA,NA,NA,NA,NA,NA,NA
2013,00010003,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00010003,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00010015,AS,NA,NA,NA,NA,NA,NA,NA
2013,00010015,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00010015,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00010015,TE,NA,NA,NA,NA,NA,NA,NA
2013,00010015,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00010015,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00010405,AS,NA,NA,NA,NA,NA,NA,NA
2013,00010405,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00010405,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00010405,TE,NA,NA,NA,NA,NA,NA,NA
2013,00010405,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00010405,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00010505,AS,NA,NA,NA,NA,NA,NA,NA
2013,00010505,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00010505,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00010505,TE,NA,NA,NA,NA,NA,NA,NA
2013,00010505,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00010505,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00020000,AS,NA,NA,NA,NA,NA,NA,NA
2013,00020000,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00020000,PR,NA,NA,NA,NA,NA,NA,NA
2013,00020000,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00020000,TE,NA,NA,NA,NA,NA,NA,NA
2013,00020000,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00020000,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00020010,AS,NA,NA,NA,NA,NA,NA,NA
2013,00020010,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00020010,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00020010,TE,NA,NA,NA,NA,NA,NA,NA
2013,00020010,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00020010,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00020015,AS,NA,NA,NA,NA,NA,NA,NA
2013,00020015,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00020015,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00020015,TE,NA,NA,NA,NA,NA,NA,NA
2013,00020015,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00020015,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00020020,AS,NA,NA,NA,NA,NA,NA,NA
2013,00020020,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00020020,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00020020,TE,NA,NA,NA,NA,NA,NA,NA
2013,00020020,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00020020,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00020025,AS,NA,NA,NA,NA,NA,NA,NA
2013,00020025,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00020025,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00020025,TE,NA,NA,NA,NA,NA,NA,NA
2013,00020025,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00020025,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00020030,AS,NA,NA,NA,NA,NA,NA,NA
2013,00020030,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00020030,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00020030,TE,NA,NA,NA,NA,NA,NA,NA
2013,00020030,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00020030,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00030000,AS,84,49,58.333333,0,93.877551,4.081633,2.040816
2013,00030000,ADS,8,1,12.5,,,,
2013,00030000,PR,2,0,0,,,,
2013,00030000,NAS,76,48,63.157895,0,93.75,4.166667,2.083333
2013,00030000,TE,67,44,65.671642,0,95.454545,4.545455,0
2013,00030000,PTS,58,36,62.068966,0,97.222222,2.777778,0
2013,00030000,NPT,9,8,88.888889,0,87.5,12.5,0
2013,00030025,AS,43,23,53.488372,0,95.652174,4.347826,0
2013,00030025,ADS,3,1,33.333333,,,,
2013,00030025,NAS,40,22,55,0,95.454545,4.545455,0
2013,00030025,TE,35,20,57.142857,0,95,5,0
2013,00030025,PTS,33,19,57.575758,,,,
2013,00030025,NPT,2,1,50,,,,
2013,00030305,AS,38,26,68.421053,0,92.307692,3.846154,3.846154
2013,00030305,ADS,2,0,0,,,,
2013,00030305,NAS,36,26,72.222222,0,92.307692,3.846154,3.846154
2013,00030305,TE,32,24,75,0,95.833333,4.166667,0
2013,00030305,PTS,25,17,68,0,94.117647,5.882353,0
2013,00030305,NPT,7,7,100,,,,
2013,00050000,AS,369,180,48.780488,1.111111,98.333333,0.555556,0
2013,00050000,ADS,21,15,71.428571,,,,
2013,00050000,PR,8,8,100,,,,
2013,00050000,NAS,348,165,47.413793,1.212121,98.181818,0.606061,0
2013,00050000,TE,302,152,50.331126,1.315789,98.026316,0.657895,0
2013,00050000,PTS,249,101,40.562249,,,,
2013,00050000,NPT,53,51,96.226415,3.921569,94.117647,1.960784,0
2013,00050003,AS,14,6,42.857143,,,,
2013,00050003,ADS,1,1,100,,,,
2013,00050003,NAS,13,5,38.461538,,,,
2013,00050003,TE,8,4,50,,,,
2013,00050003,PTS,8,4,50,,,,
2013,00050003,NPT,0,0,0,,,,
2013,00050010,AS,31,15,48.387097,,,,
2013,00050010,ADS,1,1,100,,,,
2013,00050010,NAS,30,14,46.666667,,,,
2013,00050010,TE,23,12,52.173913,,,,
2013,00050010,PTS,18,7,38.888889,,,,
2013,00050010,NPT,5,5,100,,,,
2013,00050020,AS,37,21,56.756757,,,,
2013,00050020,ADS,1,1,100,,,,
2013,00050020,NAS,36,20,55.555556,,,,
2013,00050020,TE,29,17,58.62069,,,,
2013,00050020,PTS,22,10,45.454545,,,,
2013,00050020,NPT,7,7,100,,,,
2013,00050025,AS,38,24,63.157895,4.166667,95.833333,0,0
2013,00050025,ADS,1,1,100,,,,
2013,00050025,NAS,37,23,62.162162,4.347826,95.652174,0,0
2013,00050025,TE,31,21,67.741935,4.761905,95.238095,0,0
2013,00050025,PTS,22,12,54.545455,,,,
2013,00050025,NPT,9,9,100,,,,
2013,00050030,AS,34,17,50,,,,
2013,00050030,ADS,1,1,100,,,,
2013,00050030,NAS,33,16,48.484848,,,,
2013,00050030,TE,26,13,50,,,,
2013,00050030,PTS,25,12,48,,,,
2013,00050030,NPT,1,1,100,,,,
2013,00050303,AS,57,25,43.859649,,,,
2013,00050303,ADS,2,2,100,,,,
2013,00050303,NAS,55,23,41.818182,,,,
2013,00050303,TE,43,19,44.186047,,,,
2013,00050303,PTS,39,15,38.461538,,,,
2013,00050303,NPT,4,4,100,,,,
2013,00050405,AS,69,36,52.173913,,,,
2013,00050405,ADS,2,2,100,,,,
2013,00050405,NAS,67,34,50.746269,,,,
2013,00050405,TE,57,31,54.385965,,,,
2013,00050405,PTS,43,17,39.534884,,,,
2013,00050405,NPT,14,14,100,,,,
2013,00050505,AS,114,46,40.350877,2.173913,95.652174,2.173913,0
2013,00050505,ADS,4,1,25,,,,
2013,00050505,NAS,110,45,40.909091,2.222222,95.555556,2.222222,0
2013,00050505,TE,95,41,43.157895,2.439024,95.121951,2.439024,0
2013,00050505,PTS,79,27,34.177215,,,,
2013,00050505,NPT,16,14,87.5,7.142857,85.714286,7.142857,0
2013,00070000,AS,199,84,42.211055,,,,
2013,00070000,ADS,18,1,5.555556,,,,
2013,00070000,PR,4,0,0,,,,
2013,00070000,NAS,183,83,45.355191,,,,
2013,00070000,TE,162,75,46.296296,,,,
2013,00070000,PTS,53,53,100,,,,
2013,00070000,NPT,28,22,78.571429,,,,
2013,00070005,AS,38,22,57.894737,,,,
2013,00070005,ADS,3,1,33.333333,,,,
2013,00070005,NAS,36,21,58.333333,,,,
2013,00070005,TE,32,18,56.25,,,,
2013,00070005,PTS,10,10,100,,,,
2013,00070005,NPT,8,8,100,,,,
2013,00070010,AS,42,19,45.238095,,,,
2013,00070010,ADS,3,0,0,,,,
2013,00070010,NAS,40,19,47.5,,,,
2013,00070010,TE,34,17,50,,,,
2013,00070010,PTS,11,11,100,,,,
2013,00070010,NPT,6,6,100,,,,
2013,00070013,AS,64,25,39.0625,,,,
2013,00070013,ADS,5,0,0,,,,
2013,00070013,NAS,59,25,42.372881,,,,
2013,00070013,TE,52,22,42.307692,,,,
2013,00070013,PTS,19,19,100,,,,
2013,00070013,NPT,8,3,37.5,,,,
2013,00070505,AS,56,21,37.5,,,,
2013,00070505,ADS,4,0,0,,,,
2013,00070505,NAS,52,21,40.384615,,,,
2013,00070505,TE,45,18,40,,,,
2013,00070505,PTS,13,13,100,,,,
2013,00070505,NPT,6,5,83.333333,,,,
2013,00080000,AS,165,90,54.545455,10,82.222222,7.777778,0
2013,00080000,ADS,22,15,68.181818,20,73.333333,6.666667,0
2013,00080000,PR,4,4,100,,,,
2013,00080000,NAS,143,75,52.447552,8,84,8,0
2013,00080000,TE,120,60,50,8.333333,81.666667,10,0
2013,00080000,PTS,93,34,36.55914,14.705882,79.411765,5.882353,0
2013,00080000,NPT,27,26,96.296296,0,84.615385,15.384615,0
2013,00080009,AS,50,23,46,13.043478,73.913043,13.043478,0
2013,00080009,ADS,3,2,66.666667,,,,
2013,00080009,NAS,47,21,44.680851,14.285714,76.190476,9.52381,0
2013,00080009,TE,41,17,41.463415,11.764706,76.470588,11.764706,0
2013,00080009,PTS,34,11,32.352941,18.181818,72.727273,9.090909,0
2013,00080009,NPT,7,6,85.714286,0,83.333333,16.666667,0
2013,00080020,AS,54,33,61.111111,3.030303,96.969697,0,0
2013,00080020,ADS,3,1,33.333333,,,,
2013,00080020,NAS,51,32,62.745098,3.125,96.875,0,0
2013,00080020,TE,42,26,61.904762,3.846154,96.153846,0,0
2013,00080020,PTS,31,15,48.387097,6.666667,93.333333,0,0
2013,00080020,NPT,11,11,100,,,,
2013,00080050,AS,56,26,46.428571,7.692308,76.923077,15.384615,0
2013,00080050,ADS,3,2,66.666667,,,,
2013,00080050,NAS,53,24,45.283019,8.333333,75,16.666667,0
2013,00080050,TE,45,19,42.222222,10.526316,68.421053,21.052632,0
2013,00080050,PTS,34,8,23.529412,25,62.5,12.5,0
2013,00080050,NPT,11,11,100,0,72.727273,27.272727,0
2013,00090000,AS,NA,NA,NA,NA,NA,NA,NA
2013,00090000,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00090000,PR,NA,NA,NA,NA,NA,NA,NA
2013,00090000,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00090000,TE,NA,NA,NA,NA,NA,NA,NA
2013,00090000,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00090000,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00090003,AS,NA,NA,NA,NA,NA,NA,NA
2013,00090003,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00090003,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00090003,TE,NA,NA,NA,NA,NA,NA,NA
2013,00090003,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00090003,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00090004,AS,NA,NA,NA,NA,NA,NA,NA
2013,00090004,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00090004,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00090004,TE,NA,NA,NA,NA,NA,NA,NA
2013,00090004,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00090004,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00090005,AS,NA,NA,NA,NA,NA,NA,NA
2013,00090005,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00090005,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00090005,TE,NA,NA,NA,NA,NA,NA,NA
2013,00090005,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00090005,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00090010,AS,NA,NA,NA,NA,NA,NA,NA
2013,00090010,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00090010,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00090010,TE,NA,NA,NA,NA,NA,NA,NA
2013,00090010,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00090010,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00090020,AS,NA,NA,NA,NA,NA,NA,NA
2013,00090020,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00090020,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00090020,TE,NA,NA,NA,NA,NA,NA,NA
2013,00090020,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00090020,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00090025,AS,NA,NA,NA,NA,NA,NA,NA
2013,00090025,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00090025,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00090025,TE,NA,NA,NA,NA,NA,NA,NA
2013,00090025,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00090025,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00090305,AS,NA,NA,NA,NA,NA,NA,NA
2013,00090305,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00090305,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00090305,TE,NA,NA,NA,NA,NA,NA,NA
2013,00090305,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00090305,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00090310,AS,NA,NA,NA,NA,NA,NA,NA
2013,00090310,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00090310,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00090310,TE,NA,NA,NA,NA,NA,NA,NA
2013,00090310,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00090310,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00090350,AS,NA,NA,NA,NA,NA,NA,NA
2013,00090350,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00090350,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00090350,TE,NA,NA,NA,NA,NA,NA,NA
2013,00090350,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00090350,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00090505,AS,NA,NA,NA,NA,NA,NA,NA
2013,00090505,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00090505,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00090505,TE,NA,NA,NA,NA,NA,NA,NA
2013,00090505,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00090505,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00100000,AS,NA,NA,NA,NA,NA,NA,NA
2013,00100000,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00100000,PR,NA,NA,NA,NA,NA,NA,NA
2013,00100000,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00100000,TE,NA,NA,NA,NA,NA,NA,NA
2013,00100000,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00100000,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00100005,AS,NA,NA,NA,NA,NA,NA,NA
2013,00100005,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00100005,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00100005,TE,NA,NA,NA,NA,NA,NA,NA
2013,00100005,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00100005,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00100010,AS,NA,NA,NA,NA,NA,NA,NA
2013,00100010,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00100010,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00100010,TE,NA,NA,NA,NA,NA,NA,NA
2013,00100010,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00100010,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00100025,AS,NA,NA,NA,NA,NA,NA,NA
2013,00100025,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00100025,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00100025,TE,NA,NA,NA,NA,NA,NA,NA
2013,00100025,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00100025,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00100030,AS,NA,NA,NA,NA,NA,NA,NA
2013,00100030,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00100030,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00100030,TE,NA,NA,NA,NA,NA,NA,NA
2013,00100030,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00100030,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00100038,AS,NA,NA,NA,NA,NA,NA,NA
2013,00100038,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00100038,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00100038,TE,NA,NA,NA,NA,NA,NA,NA
2013,00100038,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00100038,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00100045,AS,NA,NA,NA,NA,NA,NA,NA
2013,00100045,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00100045,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00100045,TE,NA,NA,NA,NA,NA,NA,NA
2013,00100045,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00100045,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00100050,AS,NA,NA,NA,NA,NA,NA,NA
2013,00100050,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00100050,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00100050,TE,NA,NA,NA,NA,NA,NA,NA
2013,00100050,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00100050,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00100055,AS,NA,NA,NA,NA,NA,NA,NA
2013,00100055,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00100055,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00100055,TE,NA,NA,NA,NA,NA,NA,NA
2013,00100055,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00100055,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00100410,AS,NA,NA,NA,NA,NA,NA,NA
2013,00100410,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00100410,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00100410,TE,NA,NA,NA,NA,NA,NA,NA
2013,00100410,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00100410,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00100505,AS,NA,NA,NA,NA,NA,NA,NA
2013,00100505,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00100505,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00100505,TE,NA,NA,NA,NA,NA,NA,NA
2013,00100505,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00100505,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00140000,AS,218,171,78.440367,12.865497,74.853801,11.111111,1.169591
2013,00140000,ADS,13,0,0,,,,
2013,00140000,PR,5,0,0,,,,
2013,00140000,NAS,205,171,83.414634,12.865497,74.853801,11.111111,1.169591
2013,00140000,TE,176,157,89.204545,12.738854,74.522293,11.464968,1.273885
2013,00140000,PTS,137,119,86.861314,15.966387,78.991597,4.201681,0.840336
2013,00140000,NPT,39,38,97.435897,2.631579,60.526316,34.210526,2.631579
2013,00140005,AS,8,6,75,16.666667,66.666667,16.666667,0
2013,00140005,ADS,1,0,0,,,,
2013,00140005,NAS,7,6,85.714286,16.666667,66.666667,16.666667,0
2013,00140005,TE,6,6,100,16.666667,66.666667,16.666667,0
2013,00140005,PTS,4,4,100,,,,
2013,00140005,NPT,2,2,100,,,,
2013,00140010,AS,46,39,84.782609,28.205128,58.974359,10.25641,2.564103
2013,00140010,ADS,2,0,0,,,,
2013,00140010,NAS,44,39,88.636364,28.205128,58.974359,10.25641,2.564103
2013,00140010,TE,36,36,100,27.777778,58.333333,11.111111,2.777778
2013,00140010,PTS,28,28,100,32.142857,67.857143,0,0
2013,00140010,NPT,8,8,100,12.5,25,50,12.5
2013,00140015,AS,47,24,51.06383,8.333333,87.5,4.166667,0
2013,00140015,ADS,2,0,0,,,,
2013,00140015,NAS,45,24,53.333333,8.333333,87.5,4.166667,0
2013,00140015,TE,40,24,60,8.333333,87.5,4.166667,0
2013,00140015,PTS,31,15,48.387097,13.333333,86.666667,0,0
2013,00140015,NPT,9,9,100,,,,
2013,00140405,AS,50,45,90,2.222222,88.888889,6.666667,2.222222
2013,00140405,ADS,2,0,0,,,,
2013,00140405,NAS,48,45,93.75,2.222222,88.888889,6.666667,2.222222
2013,00140405,TE,42,41,97.619048,2.439024,90.243902,4.878049,2.439024
2013,00140405,PTS,33,32,96.969697,3.125,90.625,3.125,3.125
2013,00140405,NPT,9,9,100,,,,
2013,00140505,AS,65,59,90.769231,11.864407,71.186441,16.949153,0
2013,00140505,ADS,2,0,0,,,,
2013,00140505,NAS,63,59,93.650794,11.864407,71.186441,16.949153,0
2013,00140505,TE,54,52,96.296296,11.538462,69.230769,19.230769,0
2013,00140505,PTS,42,41,97.619048,14.634146,75.609756,9.756098,0
2013,00140505,NPT,12,11,91.666667,0,45.454545,54.545455,0
2013,00160000,AS,486,403,82.921811,3.473945,93.548387,1.985112,0.992556
2013,00160000,ADS,41,23,56.097561,,,,
2013,00160000,PR,9,0,0,,,,
2013,00160000,NAS,454,388,85.462555,3.608247,93.298969,2.061856,1.030928
2013,00160000,TE,406,348,85.714286,2.873563,93.678161,2.298851,1.149425
2013,00160000,PTS,327,277,84.70948,3.610108,92.779783,2.527076,1.083032
2013,00160000,NPT,77,71,92.207792,0,97.183099,1.408451,1.408451
2013,00160001,AS,43,39,90.697674,,,,
2013,00160001,ADS,3,2,66.666667,,,,
2013,00160001,NAS,40,37,92.5,,,,
2013,00160001,TE,34,33,97.058824,,,,
2013,00160001,PTS,30,29,96.666667,,,,
2013,00160001,NPT,4,4,100,,,,
2013,00160008,AS,13,10,76.923077,0,90,10,0
2013,00160008,ADS,4,3,75,,,,
2013,00160008,NAS,9,7,77.777778,0,85.714286,14.285714,0
2013,00160008,TE,8,7,87.5,0,85.714286,14.285714,0
2013,00160008,PTS,6,6,100,,,,
2013,00160008,NPT,2,1,50,,,,
2013,00160035,AS,39,28,71.794872,7.142857,89.285714,0,3.571429
2013,00160035,ADS,3,2,66.666667,,,,
2013,00160035,NAS,36,26,72.222222,7.692308,88.461538,0,3.846154
2013,00160035,TE,29,21,72.413793,4.761905,90.47619,0,4.761905
2013,00160035,PTS,23,16,69.565217,6.25,93.75,0,0
2013,00160035,NPT,5,5,100,,,,
2013,00160040,AS,39,32,82.051282,,,,
2013,00160040,ADS,3,2,66.666667,,,,
2013,00160040,NAS,36,30,83.333333,,,,
2013,00160040,TE,30,26,86.666667,,,,
2013,00160040,PTS,24,20,83.333333,,,,
2013,00160040,NPT,6,6,100,,,,
2013,00160045,AS,41,24,58.536585,8.333333,91.666667,0,0
2013,00160045,ADS,3,2,66.666667,,,,
2013,00160045,NAS,38,22,57.894737,9.090909,90.909091,0,0
2013,00160045,TE,32,17,53.125,5.882353,94.117647,0,0
2013,00160045,PTS,26,13,50,7.692308,92.307692,0,0
2013,00160045,NPT,6,4,66.666667,,,,
2013,00160050,AS,41,24,58.536585,,,,
2013,00160050,ADS,3,2,66.666667,,,,
2013,00160050,NAS,38,22,57.894737,,,,
2013,00160050,TE,32,20,62.5,,,,
2013,00160050,PTS,29,18,62.068966,,,,
2013,00160050,NPT,3,2,66.666667,,,,
2013,00160305,AS,52,46,88.461538,8.695652,80.434783,6.521739,4.347826
2013,00160305,ADS,3,2,66.666667,,,,
2013,00160305,NAS,49,44,89.795918,9.090909,79.545455,6.818182,4.545455
2013,00160305,TE,42,40,95.238095,7.5,80,7.5,5
2013,00160305,PTS,33,31,93.939394,9.677419,77.419355,6.451613,6.451613
2013,00160305,NPT,9,9,100,,,,
2013,00160315,AS,51,47,92.156863,,,,
2013,00160315,ADS,4,2,50,,,,
2013,00160315,NAS,47,45,95.744681,,,,
2013,00160315,TE,40,39,97.5,,,,
2013,00160315,PTS,32,31,96.875,,,,
2013,00160315,NPT,8,8,100,,,,
2013,00160320,AS,46,41,89.130435,12.195122,82.926829,4.878049,0
2013,00160320,ADS,4,2,50,,,,
2013,00160320,NAS,42,39,92.857143,12.820513,82.051282,5.128205,0
2013,00160320,TE,35,33,94.285714,12.121212,81.818182,6.060606,0
2013,00160320,PTS,31,29,93.548387,13.793103,79.310345,6.896552,0
2013,00160320,NPT,4,4,100,,,,
2013,00160505,AS,155,134,86.451613,0.746269,97.014925,1.492537,0.746269
2013,00160505,ADS,20,15,75,,,,
2013,00160505,NAS,144,127,88.194444,0.787402,96.850394,1.574803,0.787402
2013,00160505,TE,134,119,88.80597,0.840336,96.638655,1.680672,0.840336
2013,00160505,PTS,101,89,88.118812,1.123596,95.505618,2.247191,1.123596
2013,00160505,NPT,32,30,93.75,,,,
2013,00170000,AS,202,116,57.425743,0,99.137931,0.862069,0
2013,00170000,ADS,12,12,100,,,,
2013,00170000,PR,6,6,100,,,,
2013,00170000,NAS,190,104,54.736842,0,99.038462,0.961538,0
2013,00170000,TE,178,100,56.179775,0,99,1,0
2013,00170000,PTS,136,64,47.058824,0,98.4375,1.5625,0
2013,00170000,NPT,40,36,90,,,,
2013,00170005,AS,23,13,56.521739,,,,
2013,00170005,ADS,1,1,100,,,,
2013,00170005,NAS,22,12,54.545455,,,,
2013,00170005,TE,18,10,55.555556,,,,
2013,00170005,PTS,14,6,42.857143,,,,
2013,00170005,NPT,4,4,100,,,,
2013,00170010,AS,24,12,50,,,,
2013,00170010,ADS,1,1,100,,,,
2013,00170010,NAS,23,11,47.826087,,,,
2013,00170010,TE,19,9,47.368421,,,,
2013,00170010,PTS,15,5,33.333333,,,,
2013,00170010,NPT,4,4,100,,,,
2013,00170015,AS,23,16,69.565217,,,,
2013,00170015,ADS,1,1,100,,,,
2013,00170015,NAS,22,15,68.181818,,,,
2013,00170015,TE,19,13,68.421053,,,,
2013,00170015,PTS,17,11,64.705882,,,,
